level,word,meaning,field,example_index,situation,ko,current_tl,proposed_tl,reason,issue_count_for_word
3,청소기,掃除機,examples.tl,7,ペット,강아지를 키우다 보니 털이 많이 빠져서 청소기를 매일 돌려야 해요.,강아지를 키우다 보니 털이 많이 빠져서 청소기를 매일 돌려야 해요.,,same_as_korean,11
3,청소기,掃除機,examples.tl,8,購入アドバイス,청소기를 살 때는 흡입력과 소음 크기를 꼭 확인해 보세요.,청소기를 살 때는 흡입력과 소음 크기를 꼭 확인해 보세요.,,same_as_korean,11
3,청소기,掃除機,examples.tl,9,家事を分担する,오늘은 제가 청소기를 돌릴 테니 당신은 설거지를 해 주세요.,오늘은 제가 청소기를 돌릴 테니 당신은 설거지를 해 주세요.,,same_as_korean,11
3,체계적,体系的な、組織化された,example_tl,,働き方,체계적으로 업무를 처리하면 실수가 줄고 효율이 높아져요.,체계적으로 업무를 처리하면 실수가 줄고 효율이 높아져요.,,same_as_korean,11
3,체계적,体系的な、組織化された,examples.tl,1,働き方,체계적으로 업무를 처리하면 실수가 줄고 효율이 높아져요.,체계적으로 업무를 처리하면 실수가 줄고 효율이 높아져요.,,same_as_korean,11
3,체계적,体系的な、組織化された,examples.tl,10,日常会話,그 사람은 무엇이든 체계적으로 처리해서 항상 믿음이 가요.,그 사람은 무엇이든 체계적으로 처리해서 항상 믿음이 가요.,,same_as_korean,11
3,체계적,体系的な、組織化された,examples.tl,2,学習,체계적인 학습 계획을 세우면 시험 준비가 더 효과적이에요.,체계적인 학습 계획을 세우면 시험 준비가 더 효과적이에요.,,same_as_korean,11
3,체계적,体系的な、組織化された,examples.tl,3,家事,집안일을 체계적으로 나누어 하면 시간과 체력을 아낄 수 있어요.,집안일을 체계적으로 나누어 하면 시간과 체력을 아낄 수 있어요.,,same_as_korean,11
3,체계적,体系的な、組織化された,examples.tl,4,自己管理,체계적인 생활 관리가 스트레스를 줄이고 삶의 질을 높여요.,체계적인 생활 관리가 스트레스를 줄이고 삶의 질을 높여요.,,same_as_korean,11
3,체계적,体系的な、組織化された,examples.tl,5,お金を節約する,체계적으로 가계부를 쓰면 돈의 흐름을 한눈에 파악할 수 있어요.,체계적으로 가계부를 쓰면 돈의 흐름을 한눈에 파악할 수 있어요.,,same_as_korean,11
3,체계적,体系的な、組織化された,examples.tl,6,子供の教育,아이를 체계적으로 가르치면 학습 효율이 높아지고 자신감도 생겨요.,아이를 체계적으로 가르치면 학습 효율이 높아지고 자신감도 생겨요.,,same_as_korean,11
3,체계적,体系的な、組織化された,examples.tl,7,運動計画,체계적인 운동 계획을 세우면 목표 체중에 도달하기가 쉬워져요.,체계적인 운동 계획을 세우면 목표 체중에 도달하기가 쉬워져요.,,same_as_korean,11
3,체계적,体系的な、組織化された,examples.tl,8,洗浄方法,체계적으로 청소 구역을 나누면 큰 집도 빠르게 청소할 수 있어요.,체계적으로 청소 구역을 나누면 큰 집도 빠르게 청소할 수 있어요.,,same_as_korean,11
3,체계적,体系的な、組織化された,examples.tl,9,冷蔵庫の管理,냉장고를 체계적으로 정리하면 식재료 낭비를 줄일 수 있어요.,냉장고를 체계적으로 정리하면 식재료 낭비를 줄일 수 있어요.,,same_as_korean,11
3,체력,体力;身体的な努力と活動を維持する能力,example_tl,,運動目標,건강한 생활을 위해 체력을 길러야 합니다.,건강한 생활을 위해 체력을 길러야 합니다.,,same_as_korean,11
3,체력,体力;身体的な努力と活動を維持する能力,examples.tl,1,運動目標,건강한 생활을 위해 체력을 길러야 합니다.,건강한 생활을 위해 체력을 길러야 합니다.,,same_as_korean,11
3,체력,体力;身体的な努力と活動を維持する能力,examples.tl,10,体力テスト,학교에서 매년 체력 테스트를 실시합니다.,학교에서 매년 체력 테스트를 실시합니다.,,same_as_korean,11
3,체력,体力;身体的な努力と活動を維持する能力,examples.tl,2,スポーツ,높은 체력이 뛰어난 운동 선수의 기본 조건입니다.,높은 체력이 뛰어난 운동 선수의 기본 조건입니다.,,same_as_korean,11
3,체력,体力;身体的な努力と活動を維持する能力,examples.tl,3,ワークライフ,야근이 계속되니 체력이 많이 떨어졌습니다.,야근이 계속되니 체력이 많이 떨어졌습니다.,,same_as_korean,11
3,체력,体力;身体的な努力と活動を維持する能力,examples.tl,4,年齢,나이가 들수록 체력이 감소하는 것은 자연스러운 일입니다.,나이가 들수록 체력이 감소하는 것은 자연스러운 일입니다.,,same_as_korean,11
3,체력,体力;身体的な努力と活動を維持する能力,examples.tl,5,フィジカルトレーニング,군인은 강한 체력을 유지하기 위해 매일 훈련합니다.,군인은 강한 체력을 유지하기 위해 매일 훈련합니다.,,same_as_korean,11
3,체력,体力;身体的な努力と活動を維持する能力,examples.tl,6,受験者,시험 준비 기간에는 체력 관리도 중요합니다.,시험 준비 기간에는 체력 관리도 중요합니다.,,same_as_korean,11
3,체력,体力;身体的な努力と活動を維持する能力,examples.tl,7,子供の発達,어린이는 야외 활동을 통해 체력을 기를 수 있습니다.,어린이는 야외 활동을 통해 체력을 기를 수 있습니다.,,same_as_korean,11
3,체력,体力;身体的な努力と活動を維持する能力,examples.tl,8,食事と運動,균형 잡힌 식사와 운동으로 체력을 유지합니다.,균형 잡힌 식사와 운동으로 체력을 유지합니다.,,same_as_korean,11
3,체력,体力;身体的な努力と活動を維持する能力,examples.tl,9,病気から回復する,큰 병을 앓고 난 뒤 체력이 많이 약해졌습니다.,큰 병을 앓고 난 뒤 체력이 많이 약해졌습니다.,,same_as_korean,11
3,체크인,チェックイン。ホテルまたは空港への到着を登録する,example_tl,,ホテルに到着,체크인을 하고 방에 짐을 풀었어요.,체크인을 하고 방에 짐을 풀었어요.,,same_as_korean,11
3,체크인,チェックイン。ホテルまたは空港への到着を登録する,examples.tl,1,ホテルに到着,체크인을 하고 방에 짐을 풀었어요.,체크인을 하고 방에 짐을 풀었어요.,,same_as_korean,11
3,체크인,チェックイン。ホテルまたは空港への到着を登録する,examples.tl,10,遅刻,야간에 도착해도 24시간 체크인이 가능한 숙소를 예약했어요.,야간에 도착해도 24시간 체크인이 가능한 숙소를 예약했어요.,,same_as_korean,11
3,체크인,チェックイン。ホテルまたは空港への到着を登録する,examples.tl,2,空港チェックインの手続き,출발 두 시간 전에 공항에서 체크인을 해야 해요.,출발 두 시간 전에 공항에서 체크인을 해야 해요.,,same_as_korean,11
3,체크인,チェックイン。ホテルまたは空港への到着を登録する,examples.tl,3,オンラインチェックイン手続き,온라인으로 미리 체크인을 해두면 공항에서 시간을 절약할 수 있어요.,온라인으로 미리 체크인을 해두면 공항에서 시간을 절약할 수 있어요.,,same_as_korean,11
3,체크인,チェックイン。ホテルまたは空港への到着を登録する,examples.tl,4,宿泊に関する問い合わせ,체크인 시간이 오후 3시부터라고 해서 짐을 맡기고 나갔어요.,체크인 시간이 오후 3시부터라고 해서 짐을 맡기고 나갔어요.,,same_as_korean,11
3,체크인,チェックイン。ホテルまたは空港への到着を登録する,examples.tl,5,ホテルでの手続き,체크인할 때 여권이나 신분증을 보여줘야 해요.,체크인할 때 여권이나 신분증을 보여줘야 해요.,,same_as_korean,11
3,체크인,チェックイン。ホテルまたは空港への到着を登録する,examples.tl,6,アーリーチェックイン,일찍 도착했는데 얼리 체크인이 가능한지 물어봤어요.,일찍 도착했는데 얼리 체크인이 가능한지 물어봤어요.,,same_as_korean,11
3,체크인,チェックイン。ホテルまたは空港への到着を登録する,examples.tl,7,アプリチェックイン,항공사 앱으로 모바일 체크인을 하면 더 편리해요.,항공사 앱으로 모바일 체크인을 하면 더 편리해요.,,same_as_korean,11
3,체크인,チェックイン。ホテルまたは空港への到着を登録する,examples.tl,8,旅行の準備,체크인 마감 시간을 넘기면 탑승이 거부될 수 있어요.,체크인 마감 시간을 넘기면 탑승이 거부될 수 있어요.,,same_as_korean,11
3,체크인,チェックイン。ホテルまたは空港への到着を登録する,examples.tl,9,旅行レビュー,체크인 과정이 매우 간단하고 빨라서 좋았어요.,체크인 과정이 매우 간단하고 빨라서 좋았어요.,,same_as_korean,11
3,체험,実践的な体験,example_tl,,현장 학습에서,농장 체험을 통해 채소가 어떻게 자라는지 배웠어요.,농장 체험을 통해 채소가 어떻게 자라는지 배웠어요.,,same_as_korean,11
3,체험,実践的な体験,examples.tl,1,현장 학습에서,농장 체험을 통해 채소가 어떻게 자라는지 배웠어요.,농장 체험을 통해 채소가 어떻게 자라는지 배웠어요.,,same_as_korean,11
3,체험,実践的な体験,examples.tl,10,특별한 경험을 이야기할 때,한국 전통 음식 만들기 체험은 잊을 수 없는 추억이 됐어요.,한국 전통 음식 만들기 체험은 잊을 수 없는 추억이 됐어요.,,same_as_korean,11
3,체험,実践的な体験,examples.tl,2,문화 활동을 소개할 때,도자기 만들기 체험이 생각보다 재미있었어요.,도자기 만들기 체험이 생각보다 재미있었어요.,,same_as_korean,11
3,체험,実践的な体験,examples.tl,3,여행 중 활동을 설명할 때,여행 중에 현지 요리 체험 프로그램에 참가했어요.,여행 중에 현지 요리 체험 프로그램에 참가했어요.,,same_as_korean,11
3,체험,実践的な体験,examples.tl,4,학교 행사를 설명할 때,학교에서 직업 체험의 날 행사를 열었어요.,학교에서 직업 체험의 날 행사를 열었어요.,,same_as_korean,11
3,체험,実践的な体験,examples.tl,5,어린이 교육에서,아이들이 자연 체험 활동을 통해 환경을 배워요.,아이들이 자연 체험 활동을 통해 환경을 배워요.,,same_as_korean,11
3,체험,実践的な体験,examples.tl,6,직접 해보는 것을 설명할 때,직접 체험해 보면 더 잘 이해할 수 있어요.,직접 체험해 보면 더 잘 이해할 수 있어요.,,same_as_korean,11
3,체험,実践的な体験,examples.tl,7,문화 축제에서,전통문화 체험 부스가 축제에서 인기가 많았어요.,전통문화 체험 부스가 축제에서 인기가 많았어요.,,same_as_korean,11
3,체험,実践的な体験,examples.tl,8,회사 연수에서,신입 직원들이 현장 체험 연수를 받았어요.,신입 직원들이 현장 체험 연수를 받았어요.,,same_as_korean,11
3,체험,実践的な体験,examples.tl,9,여행 프로그램을 소개할 때,이 여행사는 다양한 문화 체험 프로그램을 제공해요.,이 여행사는 다양한 문화 체험 프로그램을 제공해요.,,same_as_korean,11
3,축제,祭り；お祝い;カーニバル,example_tl,,地元のお祭りに参加して,매년 봄마다 벚꽃 축제가 열려 많은 사람들이 모여요.,매년 봄마다 벚꽃 축제가 열려 많은 사람들이 모여요.,,same_as_korean,11
3,축제,祭り；お祝い;カーニバル,examples.tl,1,地元のお祭りに参加して,매년 봄마다 벚꽃 축제가 열려 많은 사람들이 모여요.,매년 봄마다 벚꽃 축제가 열려 많은 사람들이 모여요.,,same_as_korean,11
3,축제,祭り；お祝い;カーニバル,examples.tl,10,祭りの意味,축제는 지역 주민들이 함께 즐기며 하나가 되는 행사입니다.,축제는 지역 주민들이 함께 즐기며 하나가 되는 행사입니다.,,same_as_korean,11
3,축제,祭り；お祝い;カーニバル,examples.tl,2,お祭りの準備,축제를 성공적으로 개최하기 위해 수개월 전부터 준비합니다.,축제를 성공적으로 개최하기 위해 수개월 전부터 준비합니다.,,same_as_korean,11
3,축제,祭り；お祝い;カーニバル,examples.tl,3,音楽祭,이번 음악 축제에는 국내외 유명 가수들이 참가했습니다.,이번 음악 축제에는 국내외 유명 가수들이 참가했습니다.,,same_as_korean,11
3,축제,祭り；お祝い;カーニバル,examples.tl,4,伝統的な祭り,강릉단오제는 유네스코가 인정한 전통 축제입니다.,강릉단오제는 유네스코가 인정한 전통 축제입니다.,,same_as_korean,11
3,축제,祭り；お祝い;カーニバル,examples.tl,5,お祭りの雰囲気,축제 기간 동안 온 도시가 활기찬 분위기로 가득했어요.,축제 기간 동안 온 도시가 활기찬 분위기로 가득했어요.,,same_as_korean,11
